IsRamadan,n,mean,median,std,uplift_vs_base_%,Feature,RevenueCenter,IsEid,IsPreRamadan,IsPostRamadan,IsLast10Ramadan,IsDSF,IsSummerEvent,IsWorldCup,IsNationalDay,IsNewYear,IsMarathon,IsGITEX,IsFilmFestival,IsAirshow,IsArtDubai,IsFoodFestival,IsPreEvent,IsPostEvent,TourismIntensity,RevenueImpact,IslamicPeriod
,1200,41.971666666666664,16.0,69.10460961311027,-5.717976766400649,IsPreEvent,RevenueCenter_7,,,,,,,,,,,,,,,,0.0,,,,
,216,48.375,23.5,79.54348306224979,8.665993898869132,IsPostEvent,RevenueCenter_7,,,,,,,,,,,,,,,,,1.0,,,
,1242,43.84621578099839,17.0,69.55084185624433,-1.5071293737163678,IsPostEvent,RevenueCenter_7,,,,,,,,,,,,,,,,,0.0,,,
,99,48.91919191919192,24.0,63.549382496345885,9.888426059504226,TourismIntensity,RevenueCenter_7,,,,,,,,,,,,,,,,,,High,,
,981,47.67380224260958,21.0,76.02506042731686,7.090875527262147,TourismIntensity,RevenueCenter_7,,,,,,,,,,,,,,,,,,Normal,,
,201,43.72139303482587,25.0,60.306069263795926,-1.787521885840876,TourismIntensity,RevenueCenter_7,,,,,,,,,,,,,,,,,,Medium,,
,177,25.463276836158194,0.0,53.502018403909254,-42.80119306825463,TourismIntensity,RevenueCenter_7,,,,,,,,,,,,,,,,,,Low,,
,57,53.64912280701754,25.0,72.41262992345379,20.51339021451264,RevenueImpact,RevenueCenter_7,,,,,,,,,,,,,,,,,,,Boost,
,1272,45.833333333333336,20.0,72.35415709760572,2.956583366714945,RevenueImpact,RevenueCenter_7,,,,,,,,,,,,,,,,,,,Neutral,
,129,27.503875968992247,0.0,54.15892759263699,-38.2173432921599,RevenueImpact,RevenueCenter_7,,,,,,,,,,,,,,,,,,,Decrease,
,12,125.66666666666667,40.0,143.84039977023355,182.28823221273842,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Marathon
,6,98.66666666666667,11.0,153.81894118302424,121.63744492034635,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,New-Year-Celebrations
,6,70.66666666666667,0.0,119.5636511096356,58.740332172680496,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Dubai-Marathon
,84,67.0,32.0,86.58473111727379,50.503805503343294,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-Ramadan-Early
,18,64.5,18.0,97.99594829559506,44.887991865158845,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Food-Festival
,42,64.0,23.5,86.0481997657524,43.76482913752195,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-Ramadan-Late
,21,62.0,41.0,66.18912297349165,39.27217822697439,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-Summer-Event
,21,58.714285714285715,41.0,61.0959432836116,31.891394588217686,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Dubai-Food-Festival
,15,58.266666666666666,62.0,37.801108575328975,30.885896527285606,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-Eid-Adha
,12,58.0,0.0,101.24318158859795,30.28687640587927,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-Dubai-Marathon
,84,50.845238095238095,24.5,101.19187238751947,14.21495261278948,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Recovery
,42,49.833333333333336,28.0,64.27149604025126,11.941885187810067,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Week1
,12,49.75,0.0,71.9673221298768,11.75469139987058,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-New-Year-Celebrations
,12,48.5,56.0,41.24318125460256,8.946784580778354,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Eid-Adha
,51,48.35294117647059,25.0,56.87699834886218,8.61644260206162,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Dubai-Shopping-Festival
,15,48.266666666666666,16.0,83.4732349461847,8.422641974547803,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,GITEX-Technology-Week
,171,45.175438596491226,25.0,59.97110759465787,1.4787376724558683,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Dubai-Summer-Surprises
,21,43.38095238095238,25.0,43.37335148507225,-2.5522623926469543,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-Eid-Adha
,42,42.5,24.0,49.17080732185437,-4.531168150864329,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-DSF
,507,41.976331360946745,16.0,71.6192407403346,-5.707498344898234,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Normal
,9,39.77777777777778,48.0,31.244110556142328,-10.646165223554064,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-GITEX-Technology-Week
,6,37.0,34.0,20.995237555217138,-16.88595815487012,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-Flag-Day
,57,30.017543859649123,0.0,65.67927788777561,-32.57082712327301,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Ramadan-Middle
,60,25.683333333333334,0.0,50.90452734241624,-42.306874557051735,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Ramadan-Last10Days
,6,24.166666666666668,12.0,34.68957576371707,-45.71380149755031,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-Commemoration-Day
,15,22.6,9.0,28.083548819294798,-49.23304471081256,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Dubai-Airshow
,60,20.916666666666668,0.0,42.56850577147169,-53.01435922719009,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Ramadan-First10Days
,9,19.0,0.0,40.549352645880795,-57.31981634979817,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-Dubai-Airshow
,15,17.333333333333332,0.0,23.560459208072288,-61.06369210858781,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-GITEX-Technology-Week
,15,15.4,16.0,17.261848932586236,-65.40658798878378,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Airshow
,3,14.333333333333334,0.0,24.826061575153908,-67.80266847440915,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Flag-Day
,3,12.666666666666666,9.0,14.84362938547488,-71.54654423319879,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-UAE-National-Day
,6,8.333333333333334,0.0,13.647954669717608,-81.28062120605183,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-Flag-Day
