IsRamadan,n,mean,median,std,uplift_vs_base_%,Feature,RevenueCenter,IsEid,IsPreRamadan,IsPostRamadan,IsLast10Ramadan,IsDSF,IsSummerEvent,IsWorldCup,IsNationalDay,IsNewYear,IsMarathon,IsGITEX,IsFilmFestival,IsAirshow,IsArtDubai,IsFoodFestival,IsPreEvent,IsPostEvent,TourismIntensity,RevenueImpact,IslamicPeriod
,1419,6658.81289640592,0.0,14321.714574251037,-0.49219443492126425,IsFoodFestival,RevenueCenter_8,,,,,,,,,,,,,,,0.0,,,,,
,258,10757.257751937985,0.0,21622.52489072984,60.75404572052834,IsPreEvent,RevenueCenter_8,,,,,,,,,,,,,,,,1.0,,,,
,1200,5817.665,0.0,11895.403224344669,-13.062119829913602,IsPreEvent,RevenueCenter_8,,,,,,,,,,,,,,,,0.0,,,,
,1242,6824.231481481482,0.0,14375.553580727817,1.9797837775066527,IsPostEvent,RevenueCenter_8,,,,,,,,,,,,,,,,,0.0,,,
,216,5929.976851851852,0.0,13362.322235401954,-11.383756720663271,IsPostEvent,RevenueCenter_8,,,,,,,,,,,,,,,,,1.0,,,
,981,7895.815494393476,0.0,15910.30374112325,17.993294783507043,TourismIntensity,RevenueCenter_8,,,,,,,,,,,,,,,,,,Normal,,
,99,5539.368686868687,0.0,11441.450451610692,-17.220917478589985,TourismIntensity,RevenueCenter_8,,,,,,,,,,,,,,,,,,High,,
,177,4832.627118644068,0.0,11138.7847956501,-27.78230486846735,TourismIntensity,RevenueCenter_8,,,,,,,,,,,,,,,,,,Low,,
,201,3019.9154228855723,0.0,6074.722260137573,-54.87106164438453,TourismIntensity,RevenueCenter_8,,,,,,,,,,,,,,,,,,Medium,,
,1272,7046.006682389937,0.0,14601.96643568602,5.2939426094909825,RevenueImpact,RevenueCenter_8,,,,,,,,,,,,,,,,,,,Neutral,
,129,4342.248062015504,0.0,11551.077718950492,-35.110419440738895,RevenueImpact,RevenueCenter_8,,,,,,,,,,,,,,,,,,,Decrease,
,57,4103.508771929824,0.0,10057.768406849233,-38.67808581433729,RevenueImpact,RevenueCenter_8,,,,,,,,,,,,,,,,,,,Boost,
,3,26750.0,30250.0,15303.185942802891,299.7459968131219,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Flag-Day
,42,15838.095238095239,925.0,29454.86147609719,136.6809408812539,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-Ramadan-Late
,84,14386.011904761905,0.0,27283.897605401344,114.98133342184997,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-Ramadan-Early
,6,13276.666666666666,8090.0,15911.502338455242,98.4035271410174,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-Flag-Day
,6,10504.166666666666,0.0,16397.381015475203,56.97190934047981,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-Flag-Day
,15,10292.0,0.0,17343.28048141824,53.80133828787481,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Airshow
,15,9484.666666666666,0.0,12236.386672932653,41.73673013483578,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Dubai-Airshow
,84,9218.720238095239,0.0,17754.28930650912,37.76248638948345,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Recovery
,21,8033.0952380952385,4140.0,10392.362878117576,20.044772465313063,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Dubai-Food-Festival
,18,7723.333333333333,1400.0,10654.729825155533,15.415760076760568,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Food-Festival
,42,7488.035714285715,0.0,12960.516489065069,11.899525262781335,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-DSF
,507,7390.877712031558,0.0,13231.94425351388,10.447617881119303,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Normal
,15,7089.0,3400.0,9686.427581193919,5.936425099372769,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-GITEX-Technology-Week
,12,6625.0,0.0,18454.027646116618,-0.9974867705819441,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-Dubai-Marathon
,57,6553.596491228071,0.0,14326.149254397467,-2.06452478142267,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Ramadan-Middle
,9,6497.777777777777,0.0,10303.454248185142,-2.8986671084885947,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-GITEX-Technology-Week
,60,5052.5,0.0,9197.085366423871,-24.496573872960795,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Ramadan-Last10Days
,6,4875.0,0.0,7848.1685761711315,-27.14909403873011,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-Commemoration-Day
,15,4373.666666666667,0.0,9969.600663063313,-34.64090686373865,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-Eid-Adha
,15,4351.333333333333,0.0,6844.17569561017,-34.9746511850655,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,GITEX-Technology-Week
,51,4135.294117647059,0.0,10221.11996856336,-38.20309274114904,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Dubai-Shopping-Festival
,42,3954.0476190476193,0.0,7868.723843451769,-40.9115997412059,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Week1
,6,3833.3333333333335,0.0,9389.710680668848,-42.71552693643735,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,New-Year-Celebrations
,9,3543.0555555555557,0.0,5932.29742829688,-47.053372903931766,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-Dubai-Airshow
,21,2993.3333333333335,0.0,6534.965442397789,-55.268298425148465,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-Eid-Adha
,60,2977.8333333333335,0.0,9182.402309588771,-55.499926946666356,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Ramadan-First10Days
,171,2336.0409356725145,0.0,4786.613845933169,-65.0907285074143,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Dubai-Summer-Surprises
,21,2127.6190476190477,0.0,4728.08725042369,-68.20533842882013,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-Summer-Event
,12,1083.3333333333333,0.0,3752.776749732567,-83.81090978638447,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Marathon
,12,660.4166666666666,0.0,2287.750441663892,-90.1308815428536,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Eid-Adha
,6,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Dubai-Marathon
,3,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-UAE-National-Day
,12,0.0,0.0,0.0,-100.0,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-New-Year-Celebrations
