ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Eid,Eid_lower,Eid_upper,IsAirshow,IsAirshow_lower,IsAirshow_upper,IsDSF,IsDSF_lower,IsDSF_upper,IsEid,IsEid_lower,IsEid_upper,IsFoodFestival,IsFoodFestival_lower,IsFoodFestival_upper,IsGITEX,IsGITEX_lower,IsGITEX_upper,IsLast10Ramadan,IsLast10Ramadan_lower,IsLast10Ramadan_upper,IsMarathon,IsMarathon_lower,IsMarathon_upper,IsNationalDay,IsNationalDay_lower,IsNationalDay_upper,IsNewYear,IsNewYear_lower,IsNewYear_upper,IsPostEvent,IsPostEvent_lower,IsPostEvent_upper,IsPostRamadan,IsPostRamadan_lower,IsPostRamadan_upper,IsPreEvent,IsPreEvent_lower,IsPreEvent_upper,IsPreRamadan,IsPreRamadan_lower,IsPreRamadan_upper,IsRamadan,IsRamadan_lower,IsRamadan_upper,IsSummerEvent,IsSummerEvent_lower,IsSummerEvent_upper,Ramadan,Ramadan_lower,Ramadan_upper,RevenueImpact,RevenueImpact_lower,RevenueImpact_upper,TourismIntensity,TourismIntensity_lower,TourismIntensity_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-03-24,516.3298469712045,-857.2450275319801,858.4189459567658,516.3298469712045,516.3298469712045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-448.6612000253811,-448.6612000253811,-448.6612000253811,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,71.04566608147843,71.04566608147843,71.04566608147843,-410.44684328954105,-410.44684328954105,-410.44684328954105,0.0,0.0,0.0,67.66864694582335
2023-03-25,519.9707190103118,-781.8438956904153,947.8722173397689,519.9707190103118,519.9707190103118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-449.39873142428445,-449.39873142428445,-449.39873142428445,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,98.81273093351146,98.81273093351146,98.81273093351146,-438.9514395404774,-438.9514395404774,-438.9514395404774,0.0,0.0,0.0,70.57198758602732
2023-03-26,523.6115910494191,-766.3484937968223,1051.6523677506827,523.6115910494191,523.6115910494191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-365.7414866871443,-365.7414866871443,-365.7414866871443,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,208.0267298560438,208.0267298560438,208.0267298560438,-464.50819372586955,-464.50819372586955,-464.50819372586955,0.0,0.0,0.0,157.8701043622748
2023-03-27,527.2524630885263,-962.7126908464826,792.5227790831125,527.2524630885263,527.2524630885263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-658.1902651162037,-658.1902651162037,-658.1902651162037,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-62.1822814119103,-62.1822814119103,-62.1822814119103,-486.7479608869747,-486.7479608869747,-486.7479608869747,0.0,0.0,0.0,-130.93780202767744
2023-03-28,530.8933351276338,-1067.1705113804398,599.9057350234765,530.8933351276338,530.8933351276338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-774.9733027152013,-774.9733027152013,-774.9733027152013,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-160.38858479491273,-160.38858479491273,-160.38858479491273,-505.32469510297,-505.32469510297,-505.32469510297,0.0,0.0,0.0,-244.07996758756747
2023-03-29,534.534207166741,-1084.4749983256859,650.6650774816682,534.534207166741,534.534207166741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-744.8882449226217,-744.8882449226217,-744.8882449226217,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-115.70183082008386,-115.70183082008386,-115.70183082008386,-519.9263912852191,-519.9263912852191,-519.9263912852191,0.0,0.0,0.0,-210.35403775588065
2023-03-30,538.1750792058483,-1016.4778979463805,784.6172095307334,538.1750792058483,538.1750792058483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-679.1579776852722,-679.1579776852722,-679.1579776852722,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-39.612429844255736,-39.612429844255736,-39.612429844255736,-530.2855250236978,-530.2855250236978,-530.2855250236978,0.0,0.0,0.0,-140.98289847942385
2023-03-31,541.8159512449555,-902.6873786708677,833.97814916002,541.8159512449555,541.8159512449555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-574.403011157612,-574.403011157612,-574.403011157612,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,71.04566608178371,71.04566608178371,71.04566608178371,-536.1886544220771,-536.1886544220771,-536.1886544220771,0.0,0.0,0.0,-32.587059912656514
2023-04-01,545.4568232840629,-922.6772036011362,882.4838522935635,545.4568232840629,545.4568232840629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-547.932161178103,-547.932161178103,-547.932161178103,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,98.81273093357528,98.81273093357528,98.81273093357528,-537.4848692943597,-537.4848692943597,-537.4848692943597,0.0,0.0,0.0,-2.4753378940400808
2023-04-02,549.0976953231701,-691.3762637467718,1013.7671617120286,549.0976953231701,549.0976953231701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-435.32609726319134,-435.32609726319134,-435.32609726319134,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,208.02672985634842,208.02672985634842,208.02672985634842,-534.0928043022212,-534.0928043022212,-534.0928043022212,0.0,0.0,0.0,113.77159805997877
2023-04-03,552.7385673622775,-1021.0807823901962,729.7205836662075,552.7385673622775,552.7385673622775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-697.4482768846352,-697.4482768846352,-697.4482768846352,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-62.18228141203365,-62.18228141203365,-62.18228141203365,-526.0059726552829,-526.0059726552829,-526.0059726552829,0.0,0.0,0.0,-144.70970952235768
2023-04-04,556.3794394013848,-1088.9891112878797,650.6991402560309,556.3794394013848,556.3794394013848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-782.9448323152682,-782.9448323152682,-782.9448323152682,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-160.3885847947093,-160.3885847947093,-160.3885847947093,-513.2962247032403,-513.2962247032403,-513.2962247032403,0.0,0.0,0.0,-226.56539291388333
2023-04-05,560.0203047520083,-1039.4961528463734,699.8362415819568,560.0203047520083,560.0203047520083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-721.0770433415856,-721.0770433415856,-721.0770433415856,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-115.7018308199207,-115.7018308199207,-115.7018308199207,-496.1151897043463,-496.1151897043463,-496.1151897043463,0.0,0.0,0.0,-161.05673858957732
2023-04-06,563.6611701026318,-915.5694386527354,816.8253715519913,563.6611701026318,563.6611701026318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-623.5660703184465,-623.5660703184465,-623.5660703184465,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-39.61242984398413,-39.61242984398413,-39.61242984398413,-474.69361765714376,-474.69361765714376,-474.69361765714376,0.0,0.0,0.0,-59.90490021581468
2023-04-07,567.3020354532554,-789.5848693869132,957.0531221956949,567.3020354532554,567.3020354532554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-487.552956323002,-487.552956323002,-487.552956323002,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,71.0456660813707,71.0456660813707,71.0456660813707,-449.33859958705415,-449.33859958705415,-449.33859958705415,0.0,0.0,0.0,79.74907913025339
2023-04-08,570.9429008038788,-790.6095168745168,1028.595413670098,570.9429008038788,570.9429008038788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-430.87599914359004,-430.87599914359004,-430.87599914359004,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,98.81273093363912,98.81273093363912,98.81273093363912,-420.42870725991065,-420.42870725991065,-420.42870725991065,0.0,0.0,0.0,140.0669016602888
2023-04-09,574.5837661545023,-625.0610161730871,1113.5483897924157,574.5837661545023,574.5837661545023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-289.64044803470284,-289.64044803470284,-289.64044803470284,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,208.02672985625946,208.02672985625946,208.02672985625946,-388.4071550736438,-388.4071550736438,-388.4071550736438,0.0,0.0,0.0,284.94331811979947
2023-04-10,578.2246315051258,-786.3636094038881,977.9083759119156,578.2246315051258,578.2246315051258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-525.2154502523324,-525.2154502523324,-525.2154502523324,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-62.18228141236492,-62.18228141236492,-62.18228141236492,-353.77314602264886,-353.77314602264886,-353.77314602264886,0.0,0.0,0.0,53.00918125279338
2023-04-11,581.8654968557493,-840.3394167198051,881.7723306562873,581.8654968557493,581.8654968557493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-586.7202259721394,-586.7202259721394,-586.7202259721394,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-160.38858479510176,-160.38858479510176,-160.38858479510176,-317.071618359719,-317.071618359719,-317.071618359719,0.0,0.0,0.0,-4.854729116390104
2023-04-12,585.5063622063728,-778.1164438918936,942.2852923398947,585.5063622063728,585.5063622063728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-503.8435118854501,-503.8435118854501,-503.8435118854501,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-115.70183081975759,-115.70183081975759,-115.70183081975759,-278.881658248374,-278.881658248374,-278.881658248374,0.0,0.0,0.0,81.66285032092276
2023-04-13,589.1472275569963,-722.1445820175524,1055.8508013821524,589.1472275569963,589.1472275569963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-388.6763375168625,-388.6763375168625,-388.6763375168625,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-39.612429844302135,-39.612429844302135,-39.612429844302135,-239.80388485524188,-239.80388485524188,-239.80388485524188,0.0,0.0,0.0,200.47089004013384
2023-04-14,592.7880929076198,-606.8541182438255,1217.9879182517243,592.7880929076198,592.7880929076198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-238.66150344732628,-238.66150344732628,-238.66150344732628,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,71.04566608147373,71.04566608147373,71.04566608147373,-200.4471467114815,-200.4471467114815,-200.4471467114815,0.0,0.0,0.0,354.12658946029353
2023-04-15,596.4289582582433,-430.6951459460761,1271.025103816566,596.4289582582433,596.4289582582433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-171.8621826833218,-171.8621826833218,-171.8621826833218,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,98.81273093377261,98.81273093377261,98.81273093377261,-161.41489079977592,-161.41489079977592,-161.41489079977592,0.0,0.0,0.0,424.56677557492145
2023-04-16,600.0698236088668,-251.59194027754327,1437.20827021276,600.0698236088668,600.0698236088668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-24.52487095049581,-24.52487095049581,-24.52487095049581,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,208.02672985617056,208.02672985617056,208.02672985617056,-123.29157798934786,-123.29157798934786,-123.29157798934786,0.0,0.0,0.0,575.544952658371
2023-04-17,603.7106889594902,-532.0547044558064,1219.2303036149444,603.7106889594902,603.7106889594902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-258.07182398219066,-258.07182398219066,-258.07182398219066,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-62.1822814126962,-62.1822814126962,-62.1822814126962,-86.62951975217598,-86.62951975217598,-86.62951975217598,0.0,0.0,0.0,345.63886497729953
2023-04-18,607.3515543101139,-554.9404542429006,1217.630827251454,607.3515543101139,607.3515543101139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-321.58510909291226,-321.58510909291226,-321.58510909291226,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-160.38858479475135,-160.38858479475135,-160.38858479475135,-51.936501480842395,-51.936501480842395,-51.936501480842395,0.0,0.0,0.0,285.76644521720164
2023-04-19,610.9924196607374,-565.6403439210403,1237.0744046277487,610.9924196607374,610.9924196607374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-244.62639105862496,-244.62639105862496,-244.62639105862496,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-115.70183081959446,-115.70183081959446,-115.70183081959446,-19.66453742171198,-19.66453742171198,-19.66453742171198,0.0,0.0,0.0,366.3660286021124
2023-04-20,614.6202856728008,-401.27387197478265,1413.6129349874018,614.6202856728008,614.6202856728008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.734149332,-46.734149332,-46.734149332,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-139.07252448247732,-139.07252448247732,-139.07252448247732,-62.52587348531853,-62.52587348531853,-62.52587348531853,-46.734149332,-46.734149332,-46.734149332,-39.61242984403054,-39.61242984403054,-39.61242984403054,9.799928178871726,9.799928178871726,9.799928178871726,0.0,0.0,0.0,475.5477611903235
