Date,MealPeriod,CheckTotal,RevenueCenterName,MealPeriod_num,Year,Month,DayOfWeek,IslamicPeriod_num,IsNewYear,IsPreRamadan,IsPreEvent,IsLast10Ramadan,is_zero,IsSummerEvent,IsMarathon,IsFoodFestival,IsDSF,IsRamadan,RevenueCenter
2023-01-07,Breakfast,0.0,RevenueCenter_3,0,2023,1,5,23,0,0,1,0,1,0,1,0,0,0,3
2023-01-07,Dinner,11145.5,RevenueCenter_3,1,2023,1,5,23,0,0,1,0,0,0,1,0,0,0,3
2023-01-07,Lunch,1019.0,RevenueCenter_3,2,2023,1,5,23,0,0,1,0,0,0,1,0,0,0,3
2023-01-08,Breakfast,275.0,RevenueCenter_3,0,2023,1,6,2,0,0,0,0,0,0,1,0,0,0,3
2023-01-08,Dinner,7681.5,RevenueCenter_3,1,2023,1,6,2,0,0,0,0,0,0,1,0,0,0,3
2023-01-08,Lunch,1521.0,RevenueCenter_3,2,2023,1,6,2,0,0,0,0,0,0,1,0,0,0,3
2023-01-09,Breakfast,50.0,RevenueCenter_3,0,2023,1,0,11,0,0,0,0,0,0,1,0,0,0,3
2023-01-09,Dinner,5989.0,RevenueCenter_3,1,2023,1,0,11,0,0,0,0,0,0,1,0,0,0,3
2023-01-09,Lunch,1062.5,RevenueCenter_3,2,2023,1,0,11,0,0,0,0,0,0,1,0,0,0,3
2023-01-10,Breakfast,570.0,RevenueCenter_3,0,2023,1,1,11,0,0,0,0,0,0,1,0,0,0,3
2023-01-10,Dinner,5949.0,RevenueCenter_3,1,2023,1,1,11,0,0,0,0,0,0,1,0,0,0,3
2023-01-10,Lunch,566.5,RevenueCenter_3,2,2023,1,1,11,0,0,0,0,0,0,1,0,0,0,3
2023-01-11,Breakfast,0.0,RevenueCenter_3,0,2023,1,2,9,0,0,0,0,1,0,0,0,0,0,3
2023-01-11,Dinner,8857.7,RevenueCenter_3,1,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-11,Lunch,1166.0,RevenueCenter_3,2,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-12,Breakfast,346.0,RevenueCenter_3,0,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-12,Dinner,6340.5,RevenueCenter_3,1,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-12,Lunch,1738.25,RevenueCenter_3,2,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-13,Breakfast,1052.0,RevenueCenter_3,0,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-13,Dinner,7925.5,RevenueCenter_3,1,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-13,Lunch,1002.0,RevenueCenter_3,2,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-14,Breakfast,1158.0,RevenueCenter_3,0,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-14,Dinner,11448.25,RevenueCenter_3,1,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-14,Lunch,2703.0,RevenueCenter_3,2,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-15,Breakfast,340.0,RevenueCenter_3,0,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-15,Dinner,8652.25,RevenueCenter_3,1,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-15,Lunch,1731.0,RevenueCenter_3,2,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-16,Breakfast,0.0,RevenueCenter_3,0,2023,1,0,9,0,0,0,0,1,0,0,0,0,0,3
2023-01-16,Dinner,7995.7,RevenueCenter_3,1,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-16,Lunch,509.0,RevenueCenter_3,2,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-17,Breakfast,345.0,RevenueCenter_3,0,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-17,Dinner,8128.75,RevenueCenter_3,1,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-17,Lunch,285.0,RevenueCenter_3,2,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-18,Breakfast,195.0,RevenueCenter_3,0,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-18,Dinner,6081.75,RevenueCenter_3,1,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-18,Lunch,1124.0,RevenueCenter_3,2,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-19,Breakfast,0.0,RevenueCenter_3,0,2023,1,3,9,0,0,0,0,1,0,0,0,0,0,3
2023-01-19,Dinner,9774.5,RevenueCenter_3,1,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-19,Lunch,1262.25,RevenueCenter_3,2,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-20,Breakfast,180.0,RevenueCenter_3,0,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-20,Dinner,10960.5,RevenueCenter_3,1,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-20,Lunch,2020.0,RevenueCenter_3,2,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-21,Breakfast,250.0,RevenueCenter_3,0,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-21,Dinner,9010.75,RevenueCenter_3,1,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-21,Lunch,1101.5,RevenueCenter_3,2,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-22,Breakfast,0.0,RevenueCenter_3,0,2023,1,6,9,0,0,0,0,1,0,0,0,0,0,3
2023-01-22,Dinner,8805.25,RevenueCenter_3,1,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-22,Lunch,2426.0,RevenueCenter_3,2,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-23,Breakfast,500.0,RevenueCenter_3,0,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-23,Dinner,6504.25,RevenueCenter_3,1,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-23,Lunch,2871.0,RevenueCenter_3,2,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-24,Breakfast,335.0,RevenueCenter_3,0,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-24,Dinner,9520.45,RevenueCenter_3,1,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-24,Lunch,479.8,RevenueCenter_3,2,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-25,Breakfast,333.0,RevenueCenter_3,0,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-25,Dinner,12293.9,RevenueCenter_3,1,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-25,Lunch,1644.75,RevenueCenter_3,2,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-26,Breakfast,170.0,RevenueCenter_3,0,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-26,Dinner,9733.0,RevenueCenter_3,1,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-26,Lunch,1362.5,RevenueCenter_3,2,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-27,Breakfast,492.5,RevenueCenter_3,0,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-27,Dinner,9893.5,RevenueCenter_3,1,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-27,Lunch,3979.75,RevenueCenter_3,2,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-28,Breakfast,0.0,RevenueCenter_3,0,2023,1,5,9,0,0,0,0,1,0,0,0,0,0,3
2023-01-28,Dinner,13254.0,RevenueCenter_3,1,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-28,Lunch,2108.0,RevenueCenter_3,2,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-29,Breakfast,280.0,RevenueCenter_3,0,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-29,Dinner,12215.25,RevenueCenter_3,1,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-29,Lunch,1373.0,RevenueCenter_3,2,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-30,Breakfast,0.0,RevenueCenter_3,0,2023,1,0,9,0,0,0,0,1,0,0,0,0,0,3
2023-01-30,Dinner,12345.5,RevenueCenter_3,1,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-30,Lunch,2399.25,RevenueCenter_3,2,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-31,Breakfast,472.0,RevenueCenter_3,0,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-31,Dinner,16218.25,RevenueCenter_3,1,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-01-31,Lunch,1326.0,RevenueCenter_3,2,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-01,Breakfast,216.0,RevenueCenter_3,0,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-01,Dinner,9263.0,RevenueCenter_3,1,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-01,Lunch,2467.5,RevenueCenter_3,2,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-02,Breakfast,200.0,RevenueCenter_3,0,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-02,Dinner,11777.75,RevenueCenter_3,1,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-02,Lunch,1961.25,RevenueCenter_3,2,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-03,Breakfast,153.0,RevenueCenter_3,0,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-03,Dinner,18950.2,RevenueCenter_3,1,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-03,Lunch,1316.0,RevenueCenter_3,2,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-04,Breakfast,0.0,RevenueCenter_3,0,2023,2,5,9,0,0,0,0,1,0,0,0,0,0,3
2023-02-04,Dinner,7786.75,RevenueCenter_3,1,2023,2,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-04,Lunch,1237.0,RevenueCenter_3,2,2023,2,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-05,Breakfast,100.0,RevenueCenter_3,0,2023,2,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-05,Dinner,15599.5,RevenueCenter_3,1,2023,2,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-05,Lunch,829.0,RevenueCenter_3,2,2023,2,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-06,Breakfast,105.0,RevenueCenter_3,0,2023,2,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-06,Dinner,14742.5,RevenueCenter_3,1,2023,2,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-06,Lunch,1413.0,RevenueCenter_3,2,2023,2,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-07,Breakfast,0.0,RevenueCenter_3,0,2023,2,1,9,0,0,0,0,1,0,0,0,0,0,3
2023-02-07,Dinner,14344.0,RevenueCenter_3,1,2023,2,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-07,Lunch,773.5,RevenueCenter_3,2,2023,2,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-08,Breakfast,0.0,RevenueCenter_3,0,2023,2,2,9,0,0,0,0,1,0,0,0,0,0,3
2023-02-08,Dinner,10748.0,RevenueCenter_3,1,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-08,Lunch,389.0,RevenueCenter_3,2,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-09,Breakfast,0.0,RevenueCenter_3,0,2023,2,3,9,0,0,0,0,1,0,0,0,0,0,3
2023-02-09,Dinner,11124.85,RevenueCenter_3,1,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-09,Lunch,1473.0,RevenueCenter_3,2,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-10,Breakfast,0.0,RevenueCenter_3,0,2023,2,4,9,0,0,0,0,1,0,0,0,0,0,3
2023-02-10,Dinner,9120.35,RevenueCenter_3,1,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-10,Lunch,625.0,RevenueCenter_3,2,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-11,Breakfast,66.0,RevenueCenter_3,0,2023,2,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-11,Dinner,8513.45,RevenueCenter_3,1,2023,2,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-11,Lunch,302.0,RevenueCenter_3,2,2023,2,5,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-12,Breakfast,220.0,RevenueCenter_3,0,2023,2,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-12,Dinner,7517.85,RevenueCenter_3,1,2023,2,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-12,Lunch,194.0,RevenueCenter_3,2,2023,2,6,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-13,Breakfast,435.0,RevenueCenter_3,0,2023,2,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-13,Dinner,7458.25,RevenueCenter_3,1,2023,2,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-13,Lunch,685.0,RevenueCenter_3,2,2023,2,0,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-14,Breakfast,53.0,RevenueCenter_3,0,2023,2,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-14,Dinner,9437.5,RevenueCenter_3,1,2023,2,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-14,Lunch,1150.0,RevenueCenter_3,2,2023,2,1,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-15,Breakfast,155.25,RevenueCenter_3,0,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-15,Dinner,10877.45,RevenueCenter_3,1,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-15,Lunch,1065.0,RevenueCenter_3,2,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-16,Breakfast,35.0,RevenueCenter_3,0,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-16,Dinner,11871.0,RevenueCenter_3,1,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-16,Lunch,1046.0,RevenueCenter_3,2,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-17,Breakfast,1425.0,RevenueCenter_3,0,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-17,Dinner,17790.45,RevenueCenter_3,1,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-17,Lunch,1507.0,RevenueCenter_3,2,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,3
2023-02-18,Breakfast,200.0,RevenueCenter_3,0,2023,2,5,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-18,Dinner,9475.45,RevenueCenter_3,1,2023,2,5,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-18,Lunch,2039.0,RevenueCenter_3,2,2023,2,5,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-19,Breakfast,70.0,RevenueCenter_3,0,2023,2,6,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-19,Dinner,11197.5,RevenueCenter_3,1,2023,2,6,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-19,Lunch,2627.0,RevenueCenter_3,2,2023,2,6,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-20,Breakfast,152.5,RevenueCenter_3,0,2023,2,0,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-20,Dinner,12545.2,RevenueCenter_3,1,2023,2,0,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-20,Lunch,1691.75,RevenueCenter_3,2,2023,2,0,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-21,Breakfast,414.5,RevenueCenter_3,0,2023,2,1,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-21,Dinner,17937.3,RevenueCenter_3,1,2023,2,1,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-21,Lunch,2569.5,RevenueCenter_3,2,2023,2,1,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-22,Breakfast,43.0,RevenueCenter_3,0,2023,2,2,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-22,Dinner,15100.7,RevenueCenter_3,1,2023,2,2,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-22,Lunch,2447.25,RevenueCenter_3,2,2023,2,2,22,0,0,1,0,0,0,0,1,0,0,3
2023-02-23,Breakfast,120.0,RevenueCenter_3,0,2023,2,3,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-23,Dinner,15985.4,RevenueCenter_3,1,2023,2,3,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-23,Lunch,1881.0,RevenueCenter_3,2,2023,2,3,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-24,Breakfast,35.0,RevenueCenter_3,0,2023,2,4,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-24,Dinner,16917.25,RevenueCenter_3,1,2023,2,4,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-24,Lunch,1353.0,RevenueCenter_3,2,2023,2,4,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-25,Breakfast,740.0,RevenueCenter_3,0,2023,2,5,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-25,Dinner,13359.4,RevenueCenter_3,1,2023,2,5,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-25,Lunch,1023.0,RevenueCenter_3,2,2023,2,5,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-26,Breakfast,404.0,RevenueCenter_3,0,2023,2,6,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-26,Dinner,8232.0,RevenueCenter_3,1,2023,2,6,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-26,Lunch,624.5,RevenueCenter_3,2,2023,2,6,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-27,Breakfast,80.0,RevenueCenter_3,0,2023,2,0,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-27,Dinner,9634.5,RevenueCenter_3,1,2023,2,0,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-27,Lunch,720.0,RevenueCenter_3,2,2023,2,0,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-28,Breakfast,102.5,RevenueCenter_3,0,2023,2,1,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-28,Dinner,7039.2,RevenueCenter_3,1,2023,2,1,1,0,0,0,0,0,0,0,1,0,0,3
2023-02-28,Lunch,972.75,RevenueCenter_3,2,2023,2,1,1,0,0,0,0,0,0,0,1,0,0,3
2023-03-01,Breakfast,245.0,RevenueCenter_3,0,2023,3,2,1,0,0,0,0,0,0,0,1,0,0,3
2023-03-01,Dinner,11212.3,RevenueCenter_3,1,2023,3,2,1,0,0,0,0,0,0,0,1,0,0,3
2023-03-01,Lunch,2601.5,RevenueCenter_3,2,2023,3,2,1,0,0,0,0,0,0,0,1,0,0,3
2023-03-02,Breakfast,209.0,RevenueCenter_3,0,2023,3,3,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-02,Dinner,12284.6,RevenueCenter_3,1,2023,3,3,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-02,Lunch,1678.0,RevenueCenter_3,2,2023,3,3,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-03,Breakfast,1206.0,RevenueCenter_3,0,2023,3,4,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-03,Dinner,11900.9,RevenueCenter_3,1,2023,3,4,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-03,Lunch,1911.25,RevenueCenter_3,2,2023,3,4,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-04,Breakfast,348.0,RevenueCenter_3,0,2023,3,5,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-04,Dinner,8172.2,RevenueCenter_3,1,2023,3,5,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-04,Lunch,1701.75,RevenueCenter_3,2,2023,3,5,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-05,Breakfast,0.0,RevenueCenter_3,0,2023,3,6,27,0,1,1,0,1,0,0,0,0,1,3
2023-03-05,Dinner,11364.6,RevenueCenter_3,1,2023,3,6,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-05,Lunch,740.0,RevenueCenter_3,2,2023,3,6,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-06,Breakfast,0.0,RevenueCenter_3,0,2023,3,0,27,0,1,1,0,1,0,0,0,0,1,3
2023-03-06,Dinner,10306.15,RevenueCenter_3,1,2023,3,0,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-06,Lunch,1022.0,RevenueCenter_3,2,2023,3,0,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-07,Breakfast,0.0,RevenueCenter_3,0,2023,3,1,27,0,1,1,0,1,0,0,0,0,1,3
2023-03-07,Dinner,12351.4,RevenueCenter_3,1,2023,3,1,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-07,Lunch,856.0,RevenueCenter_3,2,2023,3,1,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-08,Breakfast,20.0,RevenueCenter_3,0,2023,3,2,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-08,Dinner,7161.8,RevenueCenter_3,1,2023,3,2,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-08,Lunch,1987.0,RevenueCenter_3,2,2023,3,2,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-09,Breakfast,0.0,RevenueCenter_3,0,2023,3,3,27,0,1,1,0,1,0,0,0,0,1,3
2023-03-09,Dinner,8217.9,RevenueCenter_3,1,2023,3,3,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-09,Lunch,4404.5,RevenueCenter_3,2,2023,3,3,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-10,Breakfast,754.0,RevenueCenter_3,0,2023,3,4,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-10,Dinner,6507.8,RevenueCenter_3,1,2023,3,4,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-10,Lunch,2050.0,RevenueCenter_3,2,2023,3,4,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-11,Breakfast,266.0,RevenueCenter_3,0,2023,3,5,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-11,Dinner,6813.6,RevenueCenter_3,1,2023,3,5,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-11,Lunch,848.0,RevenueCenter_3,2,2023,3,5,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-12,Breakfast,245.0,RevenueCenter_3,0,2023,3,6,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-12,Dinner,13621.0,RevenueCenter_3,1,2023,3,6,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-12,Lunch,308.0,RevenueCenter_3,2,2023,3,6,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-13,Breakfast,192.75,RevenueCenter_3,0,2023,3,0,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-13,Dinner,10447.95,RevenueCenter_3,1,2023,3,0,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-13,Lunch,1639.0,RevenueCenter_3,2,2023,3,0,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-14,Breakfast,695.0,RevenueCenter_3,0,2023,3,1,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-14,Dinner,13476.15,RevenueCenter_3,1,2023,3,1,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-14,Lunch,854.5,RevenueCenter_3,2,2023,3,1,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-15,Breakfast,405.0,RevenueCenter_3,0,2023,3,2,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-15,Dinner,14442.9,RevenueCenter_3,1,2023,3,2,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-15,Lunch,792.0,RevenueCenter_3,2,2023,3,2,27,0,1,1,0,0,0,0,0,0,1,3
2023-03-16,Breakfast,548.0,RevenueCenter_3,0,2023,3,3,28,0,1,1,0,0,0,0,0,0,1,3
2023-03-16,Dinner,13983.1,RevenueCenter_3,1,2023,3,3,28,0,1,1,0,0,0,0,0,0,1,3
2023-03-16,Lunch,798.0,RevenueCenter_3,2,2023,3,3,28,0,1,1,0,0,0,0,0,0,1,3
2023-03-17,Breakfast,608.0,RevenueCenter_3,0,2023,3,4,28,0,1,1,0,0,0,0,0,0,1,3
2023-03-17,Dinner,12903.1,RevenueCenter_3,1,2023,3,4,28,0,1,1,0,0,0,0,0,0,1,3
2023-03-17,Lunch,2569.0,RevenueCenter_3,2,2023,3,4,28,0,1,1,0,0,0,0,0,0,1,3
