Date,MealPeriod,CheckTotal,RevenueCenterName,MealPeriod_num,Year,Month,DayOfWeek,IslamicPeriod_num,IsNewYear,IsPreRamadan,IsPreEvent,IsLast10Ramadan,is_zero,IsSummerEvent,IsMarathon,IsFoodFestival,IsDSF,IsRamadan,RevenueCenter
2023-01-11,Lunch,225.0,RevenueCenter_2,2,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-12,Breakfast,466.0,RevenueCenter_2,0,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-12,Dinner,309.0,RevenueCenter_2,1,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-12,Lunch,339.0,RevenueCenter_2,2,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-13,Breakfast,262.5,RevenueCenter_2,0,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-13,Dinner,984.0,RevenueCenter_2,1,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-13,Lunch,618.0,RevenueCenter_2,2,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-14,Breakfast,50.0,RevenueCenter_2,0,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-14,Dinner,677.5,RevenueCenter_2,1,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-14,Lunch,377.0,RevenueCenter_2,2,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-15,Breakfast,35.0,RevenueCenter_2,0,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-15,Dinner,494.0,RevenueCenter_2,1,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-15,Lunch,250.0,RevenueCenter_2,2,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-16,Breakfast,236.0,RevenueCenter_2,0,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-16,Dinner,457.0,RevenueCenter_2,1,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-16,Lunch,868.0,RevenueCenter_2,2,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-17,Breakfast,210.0,RevenueCenter_2,0,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-17,Dinner,267.0,RevenueCenter_2,1,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-17,Lunch,240.0,RevenueCenter_2,2,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-18,Breakfast,447.0,RevenueCenter_2,0,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-18,Dinner,341.0,RevenueCenter_2,1,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-18,Lunch,433.5,RevenueCenter_2,2,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-19,Breakfast,594.0,RevenueCenter_2,0,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-19,Dinner,300.0,RevenueCenter_2,1,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-19,Lunch,898.0,RevenueCenter_2,2,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-20,Breakfast,56.0,RevenueCenter_2,0,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-20,Dinner,249.5,RevenueCenter_2,1,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-20,Lunch,155.0,RevenueCenter_2,2,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-21,Breakfast,100.0,RevenueCenter_2,0,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-21,Dinner,405.0,RevenueCenter_2,1,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-21,Lunch,201.0,RevenueCenter_2,2,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-22,Breakfast,1636.0,RevenueCenter_2,0,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-22,Dinner,572.0,RevenueCenter_2,1,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-22,Lunch,309.5,RevenueCenter_2,2,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-23,Breakfast,285.0,RevenueCenter_2,0,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-23,Dinner,251.0,RevenueCenter_2,1,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-23,Lunch,130.0,RevenueCenter_2,2,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-24,Breakfast,190.0,RevenueCenter_2,0,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-24,Dinner,310.0,RevenueCenter_2,1,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-24,Lunch,348.0,RevenueCenter_2,2,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-25,Breakfast,778.0,RevenueCenter_2,0,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-25,Dinner,96.0,RevenueCenter_2,1,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-25,Lunch,855.5,RevenueCenter_2,2,2023,1,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-26,Breakfast,335.0,RevenueCenter_2,0,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-26,Dinner,498.0,RevenueCenter_2,1,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-26,Lunch,735.0,RevenueCenter_2,2,2023,1,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-27,Breakfast,397.0,RevenueCenter_2,0,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-27,Dinner,413.0,RevenueCenter_2,1,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-27,Lunch,60.0,RevenueCenter_2,2,2023,1,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-28,Breakfast,331.0,RevenueCenter_2,0,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-28,Dinner,430.0,RevenueCenter_2,1,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-28,Lunch,426.0,RevenueCenter_2,2,2023,1,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-29,Breakfast,162.0,RevenueCenter_2,0,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-29,Dinner,297.0,RevenueCenter_2,1,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-29,Lunch,539.0,RevenueCenter_2,2,2023,1,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-30,Breakfast,575.0,RevenueCenter_2,0,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-30,Dinner,165.0,RevenueCenter_2,1,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-30,Lunch,540.0,RevenueCenter_2,2,2023,1,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-31,Breakfast,672.0,RevenueCenter_2,0,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-31,Dinner,1785.0,RevenueCenter_2,1,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-01-31,Lunch,511.0,RevenueCenter_2,2,2023,1,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-01,Breakfast,684.0,RevenueCenter_2,0,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-01,Dinner,480.0,RevenueCenter_2,1,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-01,Lunch,1521.0,RevenueCenter_2,2,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-02,Breakfast,389.5,RevenueCenter_2,0,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-02,Dinner,860.5,RevenueCenter_2,1,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-02,Lunch,700.0,RevenueCenter_2,2,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-03,Breakfast,271.0,RevenueCenter_2,0,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-03,Dinner,519.0,RevenueCenter_2,1,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-03,Lunch,487.0,RevenueCenter_2,2,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-04,Breakfast,143.5,RevenueCenter_2,0,2023,2,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-04,Dinner,290.0,RevenueCenter_2,1,2023,2,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-04,Lunch,792.0,RevenueCenter_2,2,2023,2,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-05,Breakfast,250.0,RevenueCenter_2,0,2023,2,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-05,Dinner,336.0,RevenueCenter_2,1,2023,2,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-05,Lunch,122.5,RevenueCenter_2,2,2023,2,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-06,Breakfast,574.0,RevenueCenter_2,0,2023,2,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-06,Dinner,824.0,RevenueCenter_2,1,2023,2,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-06,Lunch,75.0,RevenueCenter_2,2,2023,2,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-07,Breakfast,393.0,RevenueCenter_2,0,2023,2,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-07,Dinner,503.0,RevenueCenter_2,1,2023,2,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-07,Lunch,319.5,RevenueCenter_2,2,2023,2,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-08,Breakfast,518.5,RevenueCenter_2,0,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-08,Dinner,97.0,RevenueCenter_2,1,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-08,Lunch,238.0,RevenueCenter_2,2,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-09,Breakfast,1135.0,RevenueCenter_2,0,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-09,Dinner,232.0,RevenueCenter_2,1,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-09,Lunch,180.0,RevenueCenter_2,2,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-10,Breakfast,462.0,RevenueCenter_2,0,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-10,Dinner,1063.0,RevenueCenter_2,1,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-10,Lunch,504.5,RevenueCenter_2,2,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-11,Breakfast,431.0,RevenueCenter_2,0,2023,2,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-11,Dinner,764.0,RevenueCenter_2,1,2023,2,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-11,Lunch,498.0,RevenueCenter_2,2,2023,2,5,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-12,Breakfast,880.0,RevenueCenter_2,0,2023,2,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-12,Dinner,296.0,RevenueCenter_2,1,2023,2,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-12,Lunch,503.5,RevenueCenter_2,2,2023,2,6,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-13,Breakfast,245.0,RevenueCenter_2,0,2023,2,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-13,Dinner,165.0,RevenueCenter_2,1,2023,2,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-13,Lunch,1564.0,RevenueCenter_2,2,2023,2,0,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-14,Breakfast,621.0,RevenueCenter_2,0,2023,2,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-14,Dinner,165.0,RevenueCenter_2,1,2023,2,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-14,Lunch,254.0,RevenueCenter_2,2,2023,2,1,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-15,Breakfast,290.0,RevenueCenter_2,0,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-15,Dinner,173.5,RevenueCenter_2,1,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-15,Lunch,1063.0,RevenueCenter_2,2,2023,2,2,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-16,Breakfast,411.5,RevenueCenter_2,0,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-16,Dinner,512.0,RevenueCenter_2,1,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-16,Lunch,584.5,RevenueCenter_2,2,2023,2,3,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-17,Breakfast,526.0,RevenueCenter_2,0,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-17,Dinner,176.0,RevenueCenter_2,1,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-17,Lunch,117.0,RevenueCenter_2,2,2023,2,4,9,0,0,0,0,0,0,0,0,0,0,2
2023-02-18,Breakfast,197.0,RevenueCenter_2,0,2023,2,5,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-18,Dinner,464.0,RevenueCenter_2,1,2023,2,5,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-18,Lunch,281.0,RevenueCenter_2,2,2023,2,5,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-19,Breakfast,233.0,RevenueCenter_2,0,2023,2,6,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-19,Dinner,346.5,RevenueCenter_2,1,2023,2,6,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-19,Lunch,349.0,RevenueCenter_2,2,2023,2,6,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-20,Breakfast,574.0,RevenueCenter_2,0,2023,2,0,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-20,Dinner,309.5,RevenueCenter_2,1,2023,2,0,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-20,Lunch,318.0,RevenueCenter_2,2,2023,2,0,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-21,Breakfast,91.0,RevenueCenter_2,0,2023,2,1,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-21,Dinner,638.0,RevenueCenter_2,1,2023,2,1,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-21,Lunch,126.0,RevenueCenter_2,2,2023,2,1,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-22,Breakfast,695.0,RevenueCenter_2,0,2023,2,2,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-22,Dinner,1137.0,RevenueCenter_2,1,2023,2,2,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-22,Lunch,2647.5,RevenueCenter_2,2,2023,2,2,22,0,0,1,0,0,0,0,1,0,0,2
2023-02-23,Breakfast,746.0,RevenueCenter_2,0,2023,2,3,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-23,Dinner,303.0,RevenueCenter_2,1,2023,2,3,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-23,Lunch,172.5,RevenueCenter_2,2,2023,2,3,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-24,Breakfast,899.0,RevenueCenter_2,0,2023,2,4,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-24,Dinner,60.0,RevenueCenter_2,1,2023,2,4,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-24,Lunch,244.0,RevenueCenter_2,2,2023,2,4,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-25,Breakfast,1116.0,RevenueCenter_2,0,2023,2,5,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-25,Dinner,490.0,RevenueCenter_2,1,2023,2,5,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-25,Lunch,561.0,RevenueCenter_2,2,2023,2,5,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-26,Breakfast,247.0,RevenueCenter_2,0,2023,2,6,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-26,Dinner,192.0,RevenueCenter_2,1,2023,2,6,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-26,Lunch,577.0,RevenueCenter_2,2,2023,2,6,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-27,Breakfast,401.0,RevenueCenter_2,0,2023,2,0,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-27,Dinner,853.5,RevenueCenter_2,1,2023,2,0,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-27,Lunch,353.0,RevenueCenter_2,2,2023,2,0,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-28,Breakfast,110.0,RevenueCenter_2,0,2023,2,1,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-28,Dinner,787.0,RevenueCenter_2,1,2023,2,1,1,0,0,0,0,0,0,0,1,0,0,2
2023-02-28,Lunch,796.0,RevenueCenter_2,2,2023,2,1,1,0,0,0,0,0,0,0,1,0,0,2
2023-03-01,Breakfast,360.0,RevenueCenter_2,0,2023,3,2,1,0,0,0,0,0,0,0,1,0,0,2
2023-03-01,Dinner,175.0,RevenueCenter_2,1,2023,3,2,1,0,0,0,0,0,0,0,1,0,0,2
2023-03-01,Lunch,110.0,RevenueCenter_2,2,2023,3,2,1,0,0,0,0,0,0,0,1,0,0,2
2023-03-02,Breakfast,706.5,RevenueCenter_2,0,2023,3,3,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-02,Dinner,240.0,RevenueCenter_2,1,2023,3,3,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-02,Lunch,617.0,RevenueCenter_2,2,2023,3,3,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-03,Breakfast,716.0,RevenueCenter_2,0,2023,3,4,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-03,Dinner,290.0,RevenueCenter_2,1,2023,3,4,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-03,Lunch,361.0,RevenueCenter_2,2,2023,3,4,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-04,Breakfast,263.0,RevenueCenter_2,0,2023,3,5,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-04,Dinner,651.0,RevenueCenter_2,1,2023,3,5,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-04,Lunch,453.0,RevenueCenter_2,2,2023,3,5,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-05,Breakfast,1780.0,RevenueCenter_2,0,2023,3,6,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-05,Dinner,579.0,RevenueCenter_2,1,2023,3,6,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-05,Lunch,495.0,RevenueCenter_2,2,2023,3,6,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-06,Breakfast,195.0,RevenueCenter_2,0,2023,3,0,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-06,Dinner,525.0,RevenueCenter_2,1,2023,3,0,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-06,Lunch,595.0,RevenueCenter_2,2,2023,3,0,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-07,Breakfast,297.25,RevenueCenter_2,0,2023,3,1,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-07,Dinner,691.0,RevenueCenter_2,1,2023,3,1,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-07,Lunch,507.0,RevenueCenter_2,2,2023,3,1,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-08,Breakfast,361.0,RevenueCenter_2,0,2023,3,2,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-08,Dinner,605.0,RevenueCenter_2,1,2023,3,2,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-08,Lunch,253.0,RevenueCenter_2,2,2023,3,2,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-09,Breakfast,272.0,RevenueCenter_2,0,2023,3,3,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-09,Dinner,187.0,RevenueCenter_2,1,2023,3,3,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-09,Lunch,0.0,RevenueCenter_2,2,2023,3,3,27,0,1,1,0,1,0,0,0,0,1,2
2023-03-10,Breakfast,155.0,RevenueCenter_2,0,2023,3,4,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-10,Dinner,456.74,RevenueCenter_2,1,2023,3,4,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-10,Lunch,405.0,RevenueCenter_2,2,2023,3,4,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-11,Breakfast,131.0,RevenueCenter_2,0,2023,3,5,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-11,Dinner,142.5,RevenueCenter_2,1,2023,3,5,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-11,Lunch,115.0,RevenueCenter_2,2,2023,3,5,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-12,Breakfast,281.0,RevenueCenter_2,0,2023,3,6,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-12,Dinner,110.0,RevenueCenter_2,1,2023,3,6,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-12,Lunch,127.0,RevenueCenter_2,2,2023,3,6,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-13,Breakfast,294.0,RevenueCenter_2,0,2023,3,0,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-13,Dinner,247.0,RevenueCenter_2,1,2023,3,0,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-13,Lunch,110.0,RevenueCenter_2,2,2023,3,0,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-14,Breakfast,272.0,RevenueCenter_2,0,2023,3,1,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-14,Dinner,343.0,RevenueCenter_2,1,2023,3,1,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-14,Lunch,459.0,RevenueCenter_2,2,2023,3,1,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-15,Breakfast,433.0,RevenueCenter_2,0,2023,3,2,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-15,Dinner,195.0,RevenueCenter_2,1,2023,3,2,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-15,Lunch,815.0,RevenueCenter_2,2,2023,3,2,27,0,1,1,0,0,0,0,0,0,1,2
2023-03-16,Breakfast,356.0,RevenueCenter_2,0,2023,3,3,28,0,1,1,0,0,0,0,0,0,1,2
2023-03-16,Dinner,182.0,RevenueCenter_2,1,2023,3,3,28,0,1,1,0,0,0,0,0,0,1,2
2023-03-16,Lunch,232.0,RevenueCenter_2,2,2023,3,3,28,0,1,1,0,0,0,0,0,0,1,2
2023-03-17,Breakfast,1321.0,RevenueCenter_2,0,2023,3,4,28,0,1,1,0,0,0,0,0,0,1,2
2023-03-17,Dinner,953.0,RevenueCenter_2,1,2023,3,4,28,0,1,1,0,0,0,0,0,0,1,2
2023-03-17,Lunch,732.0,RevenueCenter_2,2,2023,3,4,28,0,1,1,0,0,0,0,0,0,1,2
2023-03-18,Breakfast,425.0,RevenueCenter_2,0,2023,3,5,28,0,1,1,0,0,0,0,0,0,1,2
2023-03-18,Dinner,135.0,RevenueCenter_2,1,2023,3,5,28,0,1,1,0,0,0,0,0,0,1,2
